time,X,Y,Vx,Vy,Ax,Ay
7.16336770000001,3.632994E+08,7350.769,-0.02161882,1082,-0.00301797,-6.502589E-08
7.16336770000001,3.57854E+07,23499.23,-2.227781,3336.309,-0.3109963,-0.0002080643
7.18038140000001,-599.9999,-495.5661,0.0002665591,-13.3094,3.712325E-05,8.017425E-10
7.18038140000001,3.632994E+08,7369.178,-0.02167017,1082,-0.00301797,-6.518029E-08
7.18038140000001,3.57854E+07,23555.99,-2.233073,3336.309,-0.3109963,-0.0002085584
7.21451120000001,-599.9999,-496.0204,0.0002678261,-13.3094,3.712325E-05,8.036466E-10
7.21451120000001,3.632994E+08,7406.106,-0.02177317,1082,-0.00301797,-6.533699E-08
7.21451120000001,3.57854E+07,23669.86,-2.243687,3336.309,-0.3109963,-0.0002090557
7.23145260000001,-599.9999,-496.2458,0.0002684551,-13.3094,3.712325E-05,8.074666E-10
7.23145260000001,3.632994E+08,7424.437,-0.0218243,1082,-0.00301797,-6.564563E-08
7.23145260000001,3.57854E+07,23726.38,-2.248955,3336.309,-0.3109963,-0.0002100474
7.24854970000001,-599.9999,-496.4734,0.0002690898,-13.3094,3.712325E-05,8.093627E-10
7.24854970000001,3.632994E+08,7442.936,-0.0218759,1082,-0.00301797,-6.57998E-08
7.24854970000001,3.57854E+07,23783.42,-2.254273,3336.309,-0.3109963,-0.0002105406
7.26558440000001,-599.9999,-496.7001,0.0002697222,-13.3094,3.712325E-05,8.112763E-10
7.26558440000001,3.632994E+08,7461.367,-0.02192731,1082,-0.00301797,-6.595535E-08
7.26558440000001,3.57854E+07,23840.25,-2.25957,3336.309,-0.3109963,-0.0002110383
7.28253630000001,-599.9999,-496.9257,0.0002703515,-13.3094,3.712325E-05,8.131828E-10
7.28253630000001,3.632994E+08,7479.709,-0.02197847,1082,-0.00301797,-6.611034E-08
7.28253630000001,3.57854E+07,23896.81,-2.264842,3336.309,-0.3109963,-0.0002115343
7.29951030000001,-599.9999,-497.1516,0.0002709816,-13.3094,3.712325E-05,8.150801E-10
7.29951030000001,3.632994E+08,7498.075,-0.02202969,1082,-0.00301797,-6.626458E-08
7.29951030000001,3.57854E+07,23953.44,-2.270121,3336.309,-0.3109963,-0.0002120278
7.31665380000001,-599.9999,-497.3798,0.000271618,-13.3094,3.712325E-05,8.169799E-10
7.31665380000001,3.632994E+08,7516.624,-0.02208143,1082,-0.00301797,-6.641904E-08
7.31665380000001,3.57854E+07,24010.64,-2.275453,3336.309,-0.3109963,-0.000212522
7.33371880000001,-599.9999,-497.6069,0.0002722515,-13.3094,3.712325E-05,8.188986E-10
7.33371880000001,3.632994E+08,7535.088,-0.02213294,1082,-0.00301797,-6.657502E-08
7.33371880000001,3.57854E+07,24067.57,-2.28076,3336.309,-0.3109963,-0.0002130212
7.35075910000001,-599.9999,-497.8337,0.0002728841,-13.3094,3.712325E-05,8.208085E-10
7.35075910000001,3.632994E+08,7553.526,-0.02218436,1082,-0.00301797,-6.673029E-08
7.35075910000001,3.57854E+07,24124.42,-2.286059,3336.309,-0.3109963,-0.000213518
7.36850490000001,-599.9999,-498.0699,0.0002735429,-13.3094,3.712325E-05,8.227157E-10
7.36850490000001,3.632994E+08,7572.727,-0.02223792,1082,-0.00301797,-6.688541E-08
7.36850490000001,3.57854E+07,24183.63,-2.291578,3336.309,-0.3109963,-0.0002140142
7.38573590000001,-599.9999,-498.2993,0.0002741826,-13.3094,3.712325E-05,8.247019E-10
7.38573590000001,3.632994E+08,7591.371,-0.02228992,1082,-0.00301797,-6.704683E-08
7.38573590000001,3.57854E+07,24241.12,-2.296937,3336.309,-0.3109963,-0.0002145308
7.40265620000001,-599.9999,-498.5244,0.0002748107,-13.3094,3.712325E-05,8.266305E-10
7.40265620000001,3.632994E+08,7609.679,-0.02234099,1082,-0.00301797,-6.720357E-08
7.40265620000001,3.57854E+07,24297.57,-2.302199,3336.309,-0.3109963,-0.0002150324
7.41964220000001,-599.9999,-498.7505,0.0002754413,-13.3094,3.712325E-05,8.285242E-10
7.41964220000001,3.632994E+08,7628.058,-0.02239225,1082,-0.00301797,-6.735753E-08
7.41964220000001,3.57854E+07,24354.24,-2.307482,3336.309,-0.3109963,-0.000215525
7.43673290000001,-599.9999,-498.978,0.0002760758,-13.3094,3.712325E-05,8.304253E-10
7.43673290000001,3.632994E+08,7646.55,-0.02244383,1082,-0.00301797,-6.75121E-08
7.43673290000001,3.57854E+07,24411.26,-2.312797,3336.309,-0.3109963,-0.0002160196
7.45379010000001,-599.9999,-499.205,0.000276709,-13.3094,3.712325E-05,8.323381E-10
7.45379010000001,3.632994E+08,7665.006,-0.02249531,1082,-0.00301797,-6.766761E-08
7.45379010000001,3.57854E+07,24468.16,-2.318102,3336.309,-0.3109963,-0.0002165172
7.47092290000001,-599.9999,-499.433,0.000277345,-13.3094,3.712325E-05,8.342473E-10
7.47092290000001,3.632994E+08,7683.543,-0.02254701,1082,-0.00301797,-6.782282E-08
7.47092290000001,3.57854E+07,24525.32,-2.32343,3336.309,-0.3109963,-0.0002170138
7.48798720000001,-599.9999,-499.6602,0.0002779785,-13.3094,3.712325E-05,8.361648E-10
7.48798720000001,3.632994E+08,7702.007,-0.02259851,1082,-0.00301797,-6.79787E-08
7.48798720000001,3.57854E+07,24582.26,-2.328737,3336.309,-0.3109963,-0.0002175126
7.50491290000001,-599.9999,-499.8854,0.0002786068,-13.3094,3.712325E-05,8.380747E-10
7.50491290000001,3.632994E+08,7720.32,-0.0226496,1082,-0.00301797,-6.813394E-08
7.50491290000001,3.57854E+07,24638.72,-2.334001,3336.309,-0.3109963,-0.0002180094
7.52165930000001,-599.9999,-500.1083,0.0002792285,-13.3094,3.712325E-05,8.39969E-10
7.52165930000001,3.632994E+08,7738.44,-0.02270014,1082,-0.00301797,-6.828792E-08
7.52165930000001,3.57854E+07,24694.6,-2.339209,3336.309,-0.3109963,-0.0002185021
7.53841850000001,-599.9999,-500.3314,0.0002798506,-13.3094,3.712325E-05,8.418433E-10
7.53841850000001,3.632994E+08,7756.573,-0.02275071,1082,-0.00301797,-6.84403E-08
7.53841850000001,3.57854E+07,24750.51,-2.344421,3336.309,-0.3109963,-0.0002189897
7.55508850000001,-599.9999,-500.5532,0.0002804695,-13.3094,3.712325E-05,8.43719E-10
7.55508850000001,3.632994E+08,7774.61,-0.02280102,1082,-0.00301797,-6.859278E-08
7.55508850000001,3.57854E+07,24806.13,-2.349605,3336.309,-0.3109963,-0.0002194776
7.57212190000001,-599.9999,-500.7799,0.0002811018,-13.3094,3.712325E-05,8.455848E-10
7.57212190000001,3.632994E+08,7793.041,-0.02285243,1082,-0.00301797,-6.87445E-08
7.57212190000001,3.57854E+07,24862.96,-2.354903,3336.309,-0.3109963,-0.000219963
7.58898470000001,-599.9999,-501.0044,0.0002817278,-13.3094,3.712325E-05,8.474912E-10
7.58898470000001,3.632994E+08,7811.286,-0.02290332,1082,-0.00301797,-6.889947E-08
7.58898470000001,3.57854E+07,24919.21,-2.360147,3336.309,-0.3109963,-0.0002204589
7.60574400000001,-599.9999,-501.2274,0.00028235,-13.3094,3.712325E-05,8.493785E-10
7.60574400000001,3.632994E+08,7829.42,-0.0229539,1082,-0.00301797,-6.905289E-08
7.60574400000001,3.57854E+07,24975.13,-2.365359,3336.309,-0.3109963,-0.0002209498
7.62258240000001,-599.9999,-501.4515,0.0002829751,-13.3094,3.712325E-05,8.512543E-10
7.62258240000001,3.632994E+08,7847.639,-0.02300472,1082,-0.00301797,-6.920538E-08
7.62258240000001,3.57854E+07,25031.31,-2.370595,3336.309,-0.3109963,-0.0002214377
7.63955030000001,-599.9999,-501.6774,0.000283605,-13.3094,3.712325E-05,8.531389E-10
7.63955030000001,3.632994E+08,7865.999,-0.02305593,1082,-0.00301797,-6.935861E-08
7.63955030000001,3.57854E+07,25087.92,-2.375872,3336.309,-0.3109963,-0.000221928
7.65633970000001,-599.9999,-501.9008,0.0002842282,-13.3094,3.712325E-05,8.55038E-10
7.65633970000001,3.632994E+08,7884.165,-0.0231066,1082,-0.00301797,-6.951298E-08
7.65633970000001,3.57854E+07,25143.93,-2.381094,3336.309,-0.3109963,-0.000222422
7.67310720000001,-599.9999,-502.124,0.0002848507,-13.3094,3.712325E-05,8.569171E-10
7.67310720000001,3.632994E+08,7902.307,-0.0231572,1082,-0.00301797,-6.966574E-08
7.67310720000001,3.57854E+07,25199.87,-2.386308,3336.309,-0.3109963,-0.0002229108
7.69012120000001,-599.9999,-502.3504,0.0002854823,-13.3094,3.712325E-05,8.587938E-10
7.69012120000001,3.632994E+08,7920.716,-0.02320855,1082,-0.00301797,-6.981833E-08
7.69012120000001,3.57854E+07,25256.63,-2.3916,3336.309,-0.3109963,-0.000223399
7.70709980000001,-599.9999,-502.5764,0.0002861126,-13.3094,3.712325E-05,8.60698E-10
7.70709980000001,3.632994E+08,7939.087,-0.02325979,1082,-0.00301797,-6.997314E-08
7.70709980000001,3.57854E+07,25313.28,-2.39688,3336.309,-0.3109963,-0.0002238943
7.72404280000001,-599.9999,-502.8019,0.0002867416,-13.3094,3.712325E-05,8.625983E-10
7.72404280000001,3.632994E+08,7957.419,-0.02331092,1082,-0.00301797,-7.012762E-08
7.72404280000001,3.57854E+07,25369.81,-2.402149,3336.309,-0.3109963,-0.0002243886
7.74113040000001,-599.9999,-503.0293,0.000287376,-13.3094,3.712325E-05,8.644947E-10
7.74113040000001,3.632994E+08,7975.908,-0.02336249,1082,-0.00301797,-7.02818E-08
7.74113040000001,3.57854E+07,25426.82,-2.407463,3336.309,-0.3109963,-0.000224882
7.75780760000001,-599.9999,-503.2513,0.0002879951,-13.3094,3.712325E-05,8.664071E-10
7.75780760000001,3.632994E+08,7993.953,-0.02341282,1082,-0.00301797,-7.043722E-08
7.75780760000001,3.57854E+07,25482.46,-2.41265,3336.309,-0.3109963,-0.0002253794
7.77447760000001,-599.9999,-503.4731,0.0002886139,-13.3094,3.712325E-05,8.682737E-10
7.77447760000001,3.632994E+08,8011.99,-0.02346313,1082,-0.00301797,-7.058897E-08
7.77447760000001,3.57854E+07,25538.08,-2.417834,3336.309,-0.3109963,-0.0002258649
7.79115680000001,-599.9999,-503.6951,0.0002892331,-13.3094,3.712325E-05,8.701394E-10
7.79115680000001,3.632994E+08,8030.037,-0.02351347,1082,-0.00301797,-7.074065E-08
7.79115680000001,3.57854E+07,25593.72,-2.423022,3336.309,-0.3109963,-0.0002263503
7.80782810000001,-599.9999,-503.917,0.000289852,-13.3094,3.712325E-05,8.720062E-10
7.80782810000001,3.632994E+08,8048.076,-0.02356379,1082,-0.00301797,-7.089241E-08
7.80782810000001,3.57854E+07,25649.34,-2.428206,3336.309,-0.3109963,-0.0002268359
7.82449810000001,-599.9999,-504.1389,0.0002904708,-13.3094,3.712325E-05,8.738722E-10
7.82449810000001,3.632994E+08,8066.113,-0.0236141,1082,-0.00301797,-7.104411E-08
7.82449810000001,3.57854E+07,25704.96,-2.433391,3336.309,-0.3109963,-0.0002273213
7.84116810000001,-599.9999,-504.3607,0.0002910897,-13.3094,3.712325E-05,8.757379E-10
7.84116810000001,3.632994E+08,8084.15,-0.02366441,1082,-0.00301797,-7.119579E-08
7.84116810000001,3.57854E+07,25760.58,-2.438575,3336.309,-0.3109963,-0.0002278066
7.85840830000001,-599.9999,-504.5902,0.0002917297,-13.3094,3.712325E-05,8.776037E-10
7.85840830000001,3.632994E+08,8102.804,-0.02371644,1082,-0.00301797,-7.134753E-08
7.85840830000001,3.57854E+07,25818.1,-2.443937,3336.309,-0.3109963,-0.000228292
7.87594530000001,-599.9999,-504.8236,0.0002923807,-13.3094,3.712325E-05,8.795332E-10
7.87594530000001,3.632994E+08,8121.779,-0.02376936,1082,-0.00301797,-7.150442E-08
7.87594530000001,3.57854E+07,25876.61,-2.44939,3336.309,-0.3109963,-0.000228794
7.89281880000001,-599.9999,-505.0482,0.0002930071,-13.3094,3.712325E-05,8.81496E-10
7.89281880000001,3.632994E+08,8140.036,-0.02382029,1082,-0.00301797,-7.166392E-08
7.89281880000001,3.57854E+07,25932.9,-2.454638,3336.309,-0.3109963,-0.0002293045
7.91026190000001,-599.9999,-505.2803,0.0002936547,-13.3094,3.712325E-05,8.833845E-10
7.91026190000001,3.632994E+08,8158.91,-0.02387293,1082,-0.00301797,-7.181751E-08
7.91026190000001,3.57854E+07,25991.1,-2.460063,3336.309,-0.3109963,-0.0002297958
7.92734890000001,-599.9999,-505.5078,0.000294289,-13.3094,3.712325E-05,8.853369E-10
7.92734890000001,3.632994E+08,8177.398,-0.0239245,1082,-0.00301797,-7.197618E-08
7.92734890000001,3.57854E+07,26048.11,-2.465377,3336.309,-0.3109963,-0.0002303036
7.94435100000001,-599.9999,-505.734,0.0002949201,-13.3094,3.712325E-05,8.872493E-10
7.94435100000001,3.632994E+08,8195.794,-0.02397581,1082,-0.00301797,-7.213165E-08
7.94435100000001,3.57854E+07,26104.83,-2.470665,3336.309,-0.3109963,-0.0002308011
7.96111990000001,-599.9999,-505.9572,0.0002955426,-13.3094,3.712325E-05,8.891522E-10
7.96111990000001,3.632994E+08,8213.938,-0.02402642,1082,-0.00301797,-7.228632E-08
7.96111990000001,3.57854E+07,26160.78,-2.47588,3336.309,-0.3109963,-0.0002312961
7.97818890000001,-599.9999,-506.1844,0.0002961763,-13.3094,3.712325E-05,8.910289E-10
7.97818890000001,3.632994E+08,8232.406,-0.02407793,1082,-0.00301797,-7.243893E-08
7.97818890000001,3.57854E+07,26217.72,-2.481188,3336.309,-0.3109963,-0.0002317843
7.99531940000001,-599.9999,-506.4124,0.0002968122,-13.3094,3.712325E-05,8.929394E-10
7.99531940000001,3.632994E+08,8250.941,-0.02412963,1082,-0.00301797,-7.259424E-08
7.99531940000001,3.57854E+07,26274.88,-2.486516,3336.309,-0.3109963,-0.0002322813
8.01235400000001,-599.9999,-506.6391,0.0002974446,-13.3094,3.712325E-05,8.948566E-10
8.01235400000001,3.632994E+08,8269.373,-0.02418104,1082,-0.00301797,-7.27501E-08
8.01235400000001,3.57854E+07,26331.71,-2.491813,3336.309,-0.3109963,-0.00023278
8.02968170000001,-599.9999,-506.8697,0.0002980879,-13.3094,3.712325E-05,8.967632E-10
8.02968170000001,3.632994E+08,8288.122,-0.02423333,1082,-0.00301797,-7.290513E-08
8.02968170000001,3.57854E+07,26389.52,-2.497202,3336.309,-0.3109963,-0.000233276
8.04669130000001,-599.9999,-507.0961,0.0002987193,-13.3094,3.712325E-05,8.987027E-10
8.04669130000001,3.632994E+08,8306.526,-0.02428467,1082,-0.00301797,-7.306276E-08
8.04669130000001,3.57854E+07,26446.27,-2.502492,3336.309,-0.3109962,-0.0002337804
8.06388250000001,-599.9999,-507.3249,0.0002993575,-13.3094,3.712325E-05,9.006064E-10
8.06388250000001,3.632994E+08,8325.127,-0.02433655,1082,-0.00301797,-7.321755E-08
8.06388250000001,3.57854E+07,26503.62,-2.507838,3336.309,-0.3109962,-0.0002342756
8.08102450000001,-599.9999,-507.553,0.0002999939,-13.3094,3.712325E-05,9.025305E-10
8.08102450000001,3.632994E+08,8343.675,-0.02438828,1082,-0.00301797,-7.337395E-08
8.08102450000001,3.57854E+07,26560.81,-2.513169,3336.309,-0.3109962,-0.0002347761
8.09834150000001,-599.9999,-507.7835,0.0003006367,-13.3094,3.712325E-05,9.04449E-10
8.09834150000001,3.632994E+08,8362.412,-0.02444054,1082,-0.00301797,-7.352995E-08
8.09834150000001,3.57854E+07,26618.59,-2.518555,3336.309,-0.3109962,-0.0002352752
8.11557730000001,-599.9999,-508.0129,0.0003012766,-13.3094,3.712325E-05,9.063872E-10
8.11557730000001,3.632994E+08,8381.062,-0.02449256,1082,-0.00301797,-7.368751E-08
8.11557730000001,3.57854E+07,26676.09,-2.523915,3336.309,-0.3109962,-0.0002357794
8.13270060000001,-599.9999,-508.2408,0.0003019123,-13.3094,3.712325E-05,9.083163E-10
8.13270060000001,3.632994E+08,8399.589,-0.02454424,1082,-0.00301797,-7.384433E-08
8.13270060000001,3.57854E+07,26733.22,-2.529241,3336.309,-0.3109962,-0.0002362812
8.14996890000001,-599.9999,-508.4706,0.0003025533,-13.3094,3.712325E-05,9.102328E-10
8.14996890000001,3.632994E+08,8418.273,-0.02459635,1082,-0.00301797,-7.400015E-08
8.14996890000001,3.57854E+07,26790.84,-2.534611,3336.309,-0.3109962,-0.0002367798
8.16723320000001,-599.9999,-508.7004,0.0003031942,-13.3094,3.712325E-05,9.121656E-10
8.16723320000001,3.632994E+08,8436.953,-0.02464846,1082,-0.00301797,-7.415726E-08
8.16723320000001,3.57854E+07,26848.44,-2.53998,3336.309,-0.3109962,-0.0002372825
8.18454700000001,-599.9999,-508.9308,0.000303837,-13.3094,3.712325E-05,9.140977E-10
8.18454700000001,3.632994E+08,8455.687,-0.02470071,1082,-0.00301797,-7.431436E-08
8.18454700000001,3.57854E+07,26906.2,-2.545365,3336.309,-0.3109962,-0.0002377852
8.20212410000001,-599.9999,-509.1648,0.0003044895,-13.3094,3.712325E-05,9.160355E-10
8.20212410000001,3.632994E+08,8474.705,-0.02475375,1082,-0.00301797,-7.447192E-08
8.20212410000001,3.57854E+07,26964.84,-2.550831,3336.309,-0.3109962,-0.0002382893
8.23687440000001,-599.9999,-509.6273,0.0003057795,-13.3094,3.712325E-05,9.180029E-10
8.23687440000001,3.632994E+08,8512.305,-0.02485863,1082,-0.00301797,-7.463375E-08
8.23687440000001,3.57854E+07,27080.78,-2.561638,3336.309,-0.3109962,-0.000238803
8.25409130000001,-599.9999,-509.8564,0.0003064187,-13.3094,3.712325E-05,9.218921E-10
8.25409130000001,3.632994E+08,8530.934,-0.02491059,1082,-0.00301797,-7.4948E-08
8.25409130000001,3.57854E+07,27138.22,-2.566993,3336.309,-0.3109962,-0.0002398127
8.27126710000001,-599.9999,-510.0851,0.0003070563,-13.3094,3.712325E-05,9.238191E-10
8.27126710000001,3.632994E+08,8549.518,-0.02496243,1082,-0.00301797,-7.510465E-08
8.27126710000001,3.57854E+07,27195.53,-2.572334,3336.309,-0.3109962,-0.000240314
8.28833140000001,-599.9999,-510.3122,0.0003076898,-13.3094,3.712325E-05,9.257415E-10
8.28833140000001,3.632994E+08,8567.981,-0.02501393,1082,-0.00301797,-7.526092E-08
8.28833140000001,3.57854E+07,27252.46,-2.577641,3336.309,-0.3109962,-0.000240814
8.30656540000001,-599.9999,-510.5548,0.0003083667,-13.3094,3.712325E-05,9.276515E-10
8.30656540000001,3.632994E+08,8587.711,-0.02506896,1082,-0.00301797,-7.541631E-08
8.30656540000001,3.57854E+07,27313.29,-2.583312,3336.309,-0.3109962,-0.000241311
8.32349670000001,-599.9999,-510.7802,0.0003089953,-13.3094,3.712325E-05,9.296922E-10
8.32349670000001,3.632994E+08,8606.03,-0.02512006,1082,-0.00301797,-7.558208E-08
8.32349670000001,3.57854E+07,27369.78,-2.588578,3336.309,-0.3109962,-0.0002418417
8.34016670000001,-599.9999,-511.002,0.0003096141,-13.3094,3.712325E-05,9.315871E-10
8.34016670000001,3.632994E+08,8624.067,-0.02517037,1082,-0.00301797,-7.57361E-08
8.34016670000001,3.57854E+07,27425.4,-2.593762,3336.309,-0.3109962,-0.0002423346
